account_id,date,total_number_of_orders,avg_person_money,total_money
62d81cfa1505f84bf054e1dc,-31,1,20000,20000
62dd49e51505f82107f1eca5,-27,1,20000,20000
62dbc3d41505f82107f120a1,-14,5,47600,238000
62d8a1ec1505f84bf054fa59,-32,1,20000,20000
62e5a1711505f85c7c7b4819,-13,1,20000,20000
62de384a1505f82107f24671,-18,8,29875,239000
62de8be01505f82107f275dd,-27,1,49500,49500
62e8fb511505f8c1cf2afe45,-20,1,20000,20000
62d8f6121505f84bf05525f3,-30,1,20000,20000
62d9cdc21505f8a5fb0eabe1,-31,1,20000,20000
62fb4ab31505f824c3d16076,-6,1,20000,20000
62e2c1551505f86c9bbe5a75,-1,24,165833.3333,3980000
62e5ec761505f85c7c7b744a,-22,1,49500,49500
62dede031505f82107f2a45c,-27,1,20000,20000
62d9071a1505f8a5fb0e3a2a,-5,7,42571.42857,298000
62ef4b891505f8c1cf2dab2f,-8,4,20000,80000
62e190c81505f86c9bbd47c0,-12,2,20000,40000
62ef4cb51505f8c1cf2dabc7,-2,4,190625,762500
62d9210e1505f8a5fb0e5466,-32,1,20000,20000
62dcb3331505f82107f1885a,-29,1,20000,20000
62e5ee381505f85c7c7b7649,-18,1,20000,20000
62f132a51505f8c1cf2e7b61,-11,1,20000,20000
630080901505f8fb5aa56846,-2,3,46333.33333,139000
62fb3fd81505f824c3d15d1d,-5,1,20000,20000
62e032ea1505f87948c229a7,-25,1,495000,495000
62e14f721505f86c9bbd2051,-24,1,99000,99000
62fb3b5f1505f824c3d15ba6,-5,1,20000,20000
62d9dcc01505f8a5fb0eae35,-29,1,20000,20000
62dcca731505f82107f19957,-21,1,20000,20000
62e1241c1505f86c9bbce484,-16,1,20000,20000
62d907ba1505f8a5fb0e3b43,-4,2,198000,396000
62de16781505f82107f231c7,-27,1,20000,20000
62e3ef741505f86c9bbf400e,-4,13,20000,260000
62d9311c1505f8a5fb0e6226,-30,1,20000,20000
62ec60131505f8c1cf2c7fc9,-16,1,20000,20000
62d99a551505f8a5fb0ea6dc,-31,1,20000,20000
62d9931c1505f8a5fb0ea544,-30,1,20000,20000
62fad5e11505f8cc71ca8916,-3,1,20000,20000
62e55ea91505f85c7c7b39b3,-22,1,20000,20000
62e926581505f8c1cf2b1edd,-7,1,20000,20000
62d834491505f84bf054e7e6,-29,1,20000,20000
62f14c591505f8c1cf2e81d9,-1,5,83200,416000
62e133321505f86c9bbcf847,-25,1,20000,20000
62e3fcd31505f86c9bbf4def,-22,1,20000,20000
62d9685e1505f8a5fb0e92b9,-1,2,99000,198000
62e7a8311505f8c1cf2a49af,-15,1,20000,20000
62dce2041505f82107f1a91d,-28,1,20000,20000
62e31c281505f86c9bbe6e38,-20,1,20000,20000
62dd4e5e1505f82107f1efde,-1,8,190625,1525000
62ea12da1505f8c1cf2b79f1,-11,3,29833.33333,89500
62e690501505f85c7c7c21dc,-19,1,20000,20000
62da0ae81505f8a5fb0ec304,-31,1,99000,99000
62dc88911505f82107f17198,-27,1,20000,20000
62d8a3091505f84bf054fad7,-1,8,111375,891000
62fd1a641505f8fb5aa4b52a,-3,2,99000,198000
62dd7fb41505f82107f207a3,-17,1,99000,99000
62d93b581505f8a5fb0e6a54,-26,1,20000,20000
62f64cb51505f8cc71c93247,-10,1,20000,20000
62e541881505f85c7c7b1f10,-23,1,20000,20000
62e019f11505f87948c221b2,-26,1,20000,20000
62e1594d1505f86c9bbd2b81,-25,1,20000,20000
630078241505f8fb5aa564fd,-1,1,20000,20000
62e28c6c1505f86c9bbe2125,-25,1,20000,20000
62db79951505f82107f0fa02,-29,1,20000,20000
62da871c1505f8a5fb0f0914,-1,14,44678.57143,625500
62e0d8671505f86c9bbca44f,-18,5,340600,1703000
62e4bb961505f85c7c7a89b4,-23,1,20000,20000
62d9e85c1505f8a5fb0eb1d6,-26,1,20000,20000
62d9099d1505f8a5fb0e3eb2,-15,2,99000,198000
62dc10da1505f82107f15566,-30,1,99000,99000
62ef69da1505f8c1cf2dbc50,-15,1,20000,20000
62dea4ec1505f82107f289e8,-25,1,20000,20000
62d8e5851505f84bf0551ee8,-32,1,20000,20000
62e471691505f85c7c7a4752,-20,1,20000,20000
62e631f31505f85c7c7bc553,-2,7,367714.2857,2574000
62dac7a01505f8a5fb0f307b,-17,1,20000,20000
62d9702c1505f8a5fb0e985b,-31,1,20000,20000
62f787991505f8cc71c99096,-8,1,20000,20000
62ebb69a1505f8c1cf2c4f85,-3,3,46333.33333,139000
62dfb7a41505f82107f308c1,-25,1,20000,20000
62de65311505f82107f25df3,-28,2,198000,396000
62d9331e1505f8a5fb0e63dd,-2,4,20000,80000
62dbeb591505f82107f139fc,-29,1,20000,20000
62f395721505f8c1cf2f69a4,-10,1,20000,20000
62ddf0641505f82107f21aa1,-28,3,132000,396000
62d9291b1505f8a5fb0e5acf,-32,1,198000,198000
62e293061505f86c9bbe2ae6,-9,1,49500,49500
62f28da61505f8c1cf2f086d,-6,6,29833.33333,179000
62f1454a1505f8c1cf2e805c,-4,2,148500,297000
62d80c591505f8751f2d84e6,-28,1,49500,49500
62e755ca1505f85c7c7c87f4,-14,8,20000,160000
62ee042e1505f8c1cf2d2719,-2,8,126250,1010000
62dc0b2e1505f82107f1513a,-27,1,20000,20000
62e4ff6d1505f85c7c7acc2d,-7,8,107687.5,861500
62de52aa1505f82107f253d2,-17,4,153500,614000
62ed65101505f8c1cf2cf761,-11,1,99000,99000
62d82de01505f84bf054e6c6,-22,5,25900,129500
62da24011505f8a5fb0ed192,-13,14,165500,2317000
62e37a221505f86c9bbecb77,-24,1,20000,20000
62e95b361505f8c1cf2b3dc1,-18,1,99000,99000
62d8eb8d1505f84bf055217f,-7,2,123750,247500
62f478f01505f8c1cf2fb5e6,-11,1,20000,20000
62ecb4b31505f8c1cf2ca955,-15,1,20000,20000
62daf5041505f82107f0d0fc,-5,1,49500,49500
62e170571505f86c9bbd3e09,-25,1,20000,20000
62de436f1505f82107f24bf3,-23,1,20000,20000
62f7ec881505f8cc71c9b651,-3,1,49500,49500
62dcf8ce1505f82107f1b6d2,-29,1,20000,20000
62de53411505f82107f25424,-13,2,20000,40000
62f153d51505f8c1cf2e832f,-13,1,20000,20000
62e683991505f85c7c7c1229,-4,9,183722.2222,1653500
62d903191505f8a5fb0e3613,-4,17,118264.7059,2010500
62d8fece1505f84bf0552a32,-31,1,20000,20000
62dd45751505f82107f1e9c7,-13,2,74250,148500
62e10aa31505f86c9bbcc9f0,-6,9,60611.11111,545500
62dc91461505f82107f174cc,-15,7,159928.5714,1119500
62da4d451505f8a5fb0ee94c,-23,1,20000,20000
62da27cf1505f8a5fb0ed3c2,-23,1,20000,20000
62e90b6a1505f8c1cf2b09a3,-2,1,20000,20000
62ef5f721505f8c1cf2db683,-15,1,20000,20000
62f4fab01505f8c1cf2ffa1f,-10,3,46333.33333,139000
62de58501505f82107f256ef,-28,1,20000,20000
62f58efb1505f8cc71c8e911,-10,1,20000,20000
62e55def1505f85c7c7b393f,-13,6,51250,307500
62e54fff1505f85c7c7b2f23,-5,1,20000,20000
62e120be1505f86c9bbce0a0,-22,1,20000,20000
62ebaa731505f8c1cf2c48e7,-12,9,28777.77778,259000
62e6503c1505f85c7c7be606,-22,1,20000,20000
62e6cb991505f85c7c7c4549,-18,1,20000,20000
62ef77161505f8c1cf2dc411,-5,2,20000,40000
62d905cd1505f8a5fb0e37cf,-8,2,34750,69500
62e484391505f85c7c7a5364,-18,1,20000,20000
62e1ac141505f86c9bbd4b1c,-25,1,20000,20000
62e7a41f1505f8c1cf2a46d8,-8,6,84250,505500
62d846aa1505f84bf054eb91,-30,1,20000,20000
62df2c231505f82107f2ad25,-21,1,20000,20000
62ea23cf1505f8c1cf2b82ea,-19,1,20000,20000
62e686aa1505f85c7c7c1673,-1,4,148500,594000
62d8a0671505f84bf054f9a7,-32,1,20000,20000
62d919aa1505f8a5fb0e4e84,-4,6,56166.66667,337000
62e145481505f86c9bbd1219,-26,1,20000,20000
62ebd1461505f8c1cf2c6122,-12,1,20000,20000
62ea919a1505f8c1cf2bc326,-19,2,74250,148500
62e0b5671505f86c9bbc8822,-26,1,20000,20000
62f7059d1505f8cc71c95e7d,-9,2,20000,40000
62dcfe7d1505f82107f1ba25,-7,9,26555.55556,239000
62d908791505f8a5fb0e3cd5,-32,1,198000,198000
62dbcdd21505f82107f12673,-30,1,20000,20000
62d97b9c1505f8a5fb0e9de0,-31,1,20000,20000
62e1052d1505f86c9bbcc555,-1,2,74250,148500
62e5ee561505f85c7c7b766c,-21,2,20000,40000
62e928351505f8c1cf2b2087,-20,1,20000,20000
62d8ab811505f84bf054fed0,-32,1,20000,20000
62df60e81505f82107f2c817,-17,20,130225,2604500
62e682ae1505f85c7c7c10da,-5,40,208212.5,8328500
62d948331505f8a5fb0e756e,-5,1,20000,20000
62f148c01505f8c1cf2e8116,-9,1,20000,20000
62d9159b1505f8a5fb0e4ae7,-31,3,89166.66667,267500
62d943921505f8a5fb0e7152,-3,20,56550,1131000
62fbbe061505f824c3d18717,-5,1,20000,20000
62dbc6fd1505f82107f12256,-1,90,248822.2222,22394000
62dc9da81505f82107f17aea,-2,2,74250,148500
62f3ed1d1505f8c1cf2f904a,-11,1,20000,20000
62e3c9c21505f86c9bbf12ab,-22,1,20000,20000
62d9741a1505f8a5fb0e9a62,-31,1,20000,20000
62da0c0b1505f8a5fb0ec3ae,-31,3,39666.66667,119000
62d8f6031505f84bf05525e9,-29,1,20000,20000
62daa92b1505f8a5fb0f208f,-30,1,20000,20000
62d8d7311505f84bf05516a4,-6,6,59500,357000
62dfacb31505f82107f300aa,-27,1,20000,20000
62e56a881505f85c7c7b3eca,-18,1,20000,20000
62f636a71505f8cc71c928c4,-1,4,39750,159000
62e0d39c1505f86c9bbca0a3,-12,11,53227.27273,585500
62ea03c81505f8c1cf2b7105,-19,1,20000,20000
62e8771d1505f8c1cf2aa588,-9,4,59500,238000
62eabb711505f8c1cf2bd496,-10,1,20000,20000
62e8eece1505f8c1cf2af656,-20,1,20000,20000
62de30141505f82107f241f4,-6,13,118846.1538,1545000
62f24c981505f8c1cf2ee1b0,-13,3,79333.33333,238000
62ecaaf21505f8c1cf2ca43c,-6,4,128750,515000
62e20d9c1505f86c9bbd8ee3,-22,1,20000,20000
62d994871505f8a5fb0ea58e,-25,1,20000,20000
62eee2471505f8c1cf2d7f99,-15,1,49500,49500
62e7dff21505f8c1cf2a78ad,-18,1,20000,20000
62edd0b41505f8c1cf2d0c09,-10,1,20000,20000
62f83be61505f8cc71c9c2cd,-8,1,20000,20000
62d907d51505f8a5fb0e3b97,-32,1,20000,20000
62e25e241505f86c9bbde86b,-25,1,20000,20000
62f11f1b1505f8c1cf2e73f5,-9,6,24916.66667,149500
62e47aed1505f85c7c7a4ce4,-16,21,171619.0476,3604000
62ee5e831505f8c1cf2d5494,-14,2,20000,40000
62da8b7e1505f8a5fb0f0bc8,-29,1,20000,20000
62d879451505f84bf054eece,-18,1,20000,20000
62ea0a271505f8c1cf2b74f2,-18,2,20000,40000
62e3b3441505f86c9bbefe37,-10,5,31800,159000
62de27081505f82107f23c9d,-28,1,20000,20000
62e75b841505f85c7c7c8d43,-20,1,20000,20000
62dd1a061505f82107f1cc80,-27,1,20000,20000
62dd54ee1505f82107f1f40a,-13,2,20000,40000
62d8b9791505f84bf0550627,-18,5,87200,436000
62dc0d321505f82107f152b4,-29,20,198000,3960000
62f9ee221505f8cc71ca52e9,-5,4,111375,445500
62d8e6d71505f84bf0551f89,-32,1,20000,20000
62da4a1c1505f8a5fb0ee7a4,-31,1,20000,20000
62d934471505f8a5fb0e64bf,-30,10,39700,397000
62f1dfd21505f8c1cf2ea795,-13,1,20000,20000
62da44761505f8a5fb0ee4d0,-15,1,20000,20000
62d858181505f84bf054ed26,-32,1,20000,20000
62f285701505f8c1cf2f0578,-3,3,29833.33333,89500
62ef959f1505f8c1cf2dd56e,-15,1,20000,20000
62da8db71505f8a5fb0f0d5d,-4,10,58550,585500
62d8ec2f1505f84bf05521b8,-18,3,99000,297000
62dcbc511505f82107f18f3f,-28,1,198000,198000
62db5d661505f82107f0e8be,-17,2,20000,40000
62da65571505f8a5fb0ef623,-30,1,20000,20000
62f7d1781505f8cc71c9b0dd,-6,1,20000,20000
62e7b2cc1505f8c1cf2a510f,-21,1,20000,20000
62e350861505f86c9bbe9ad9,-23,1,99000,99000
62ed65ee1505f8c1cf2cf778,-16,1,20000,20000
62df8da21505f82107f2ea9c,-27,1,20000,20000
62e2a8a11505f86c9bbe47bf,-18,16,198000,3168000
62f2b4011505f8c1cf2f1047,-4,7,31285.71429,219000
62db56b01505f82107f0e529,-28,1,20000,20000
62e30c091505f86c9bbe68aa,-21,1,20000,20000
62f258171505f8c1cf2ee8db,-9,4,59500,238000
62db56731505f82107f0e4fa,-24,1,20000,20000
62d8fe291505f84bf05529e5,-6,20,87675,1753500
62d921a41505f8a5fb0e54cd,-7,4,39750,159000
62dab44c1505f8a5fb0f2730,-27,6,118833.3333,713000
62e529211505f85c7c7afcac,-23,1,20000,20000
62dbfb151505f82107f14567,-30,1,20000,20000
62edf1371505f8c1cf2d1d6a,-15,2,20000,40000
62e558ab1505f85c7c7b35c3,-17,2,20000,40000
62e7bbce1505f8c1cf2a5850,-5,2,59500,119000
62e5f89f1505f85c7c7b82ef,-19,1,20000,20000
62f8b9251505f8cc71c9f861,-8,1,20000,20000
62d94c4d1505f8a5fb0e78f6,-7,6,33166.66667,199000
62d90e361505f8a5fb0e43e6,-29,1,49500,49500
62e155a81505f86c9bbd2788,-24,1,20000,20000
62e90b6f1505f8c1cf2b09a8,-17,1,20000,20000
62da2d281505f8a5fb0ed6ec,-2,1,20000,20000
62f372661505f8c1cf2f5748,-12,1,20000,20000
62e6a7e11505f85c7c7c38c0,-8,5,25900,129500
62e7b4241505f8c1cf2a5237,-19,1,99000,99000
62e110ff1505f86c9bbccf99,-22,1,20000,20000
62de68731505f82107f25fdf,-28,1,20000,20000
62e468151505f85c7c7a436b,-18,2,20000,40000
62d947ac1505f8a5fb0e74ea,-11,1,20000,20000
62d8c0291505f84bf055096b,-8,4,34750,139000
62d96b7d1505f8a5fb0e9509,-31,1,20000,20000
62d906e91505f8a5fb0e39c1,-1,51,41892.15686,2136500
62dd3c691505f82107f1e3d5,-29,1,20000,20000
62e1426f1505f86c9bbd0de3,-26,1,20000,20000
62df57c11505f82107f2c1d6,-27,1,20000,20000
62d90b0b1505f8a5fb0e4087,-32,1,20000,20000
62e0b6641505f86c9bbc88de,-17,3,20000,60000
62e942c91505f8c1cf2b3495,-17,6,20000,120000
62f235a61505f8c1cf2ed50a,-11,1,20000,20000
62e4a9241505f85c7c7a760e,-1,14,20000,280000
62d8b55d1505f84bf0550403,-32,1,20000,20000
62fb1a821505f824c3d14ff7,-6,1,20000,20000
62ed10bb1505f8c1cf2cd657,-17,1,20000,20000
62e541951505f85c7c7b1f22,-23,1,20000,20000
62f3338f1505f8c1cf2f369c,-12,1,20000,20000
62dab26d1505f8a5fb0f2608,-31,1,20000,20000
62e368b91505f86c9bbeb79e,-22,1,49500,49500
62dbceac1505f82107f126ef,-26,1,20000,20000
62ea592b1505f8c1cf2b9ed7,-13,3,20000,60000
62d904591505f8a5fb0e369d,-4,11,36090.90909,397000
62dcbf3b1505f82107f19193,-28,1,20000,20000
62f293831505f8c1cf2f0a22,-3,1,49500,49500
62de2ccc1505f82107f23ffe,-28,1,20000,20000
62d8b3c51505f84bf0550334,-12,2,20000,40000
62e79d831505f8c1cf2a4222,-16,2,123750,247500
62df41fc1505f82107f2b5f5,-27,1,20000,20000
62dd6e9d1505f82107f20210,-28,1,20000,20000
62f9b5c91505f8cc71ca3e6c,-7,1,20000,20000
62db40841505f82107f0db14,-6,3,46333.33333,139000
62ed9a841505f8c1cf2cfbe6,-16,7,43928.57143,307500
62dbb69f1505f82107f119c4,-1,2,20000,40000
62d8561e1505f84bf054ed04,-31,1,20000,20000
62ed048e1505f8c1cf2cd043,-17,1,20000,20000
62d8cfaa1505f84bf0551264,-11,1,20000,20000
62d8a4511505f84bf054fb65,-29,2,109000,218000
62d906f01505f8a5fb0e39d5,-29,1,20000,20000
62e2651a1505f86c9bbdefdc,-20,1,20000,20000
62e659c21505f85c7c7bef6b,-14,2,74250,148500
62d870951505f84bf054ee67,-4,16,104593.75,1673500
62dcb8681505f82107f18c3d,-28,1,20000,20000
62d8d2031505f84bf05513c6,-4,1,20000,20000
62d901bb1505f8a5fb0e357d,-30,2,198000,396000
62ef38d61505f8c1cf2da012,-13,6,201333.3333,1208000
62e6c0c81505f85c7c7c42e4,-19,1,20000,20000
62fbb73e1505f824c3d1856c,-6,1,49500,49500
62e3e9231505f86c9bbf3892,-23,1,20000,20000
62ec88a91505f8c1cf2c90b8,-17,1,20000,20000
62d99a9b1505f8a5fb0ea6e7,-30,1,20000,20000
62f8cee11505f8cc71ca016d,-7,4,39750,159000
62d9763d1505f8a5fb0e9b6c,-32,1,20000,20000
62d8c88b1505f84bf0550e49,-32,1,20000,20000
62f3833f1505f8c1cf2f5fa2,-12,1,20000,20000
62e91a831505f8c1cf2b1501,-20,1,20000,20000
62da839c1505f8a5fb0f071b,-25,1,20000,20000
62e7f5df1505f8c1cf2a8887,-16,3,46333.33333,139000
62e7a76e1505f8c1cf2a4940,-21,1,20000,20000
62f4bec51505f8c1cf2fdc57,-4,3,29833.33333,89500
62d9488e1505f8a5fb0e75b3,-11,2,297000,594000
62f90ded1505f8cc71ca1d3d,-7,1,20000,20000
62fe5a691505f8fb5aa4ed3b,-3,2,148500,297000
62ea0d851505f8c1cf2b76c9,-11,6,24916.66667,149500
62efbec71505f8c1cf2dec9f,-8,1,20000,20000
62e7ac921505f8c1cf2a4cc9,-5,1,20000,20000
62d925f41505f8a5fb0e5835,-6,1,20000,20000
62e78e811505f85c7c7cb536,-20,1,20000,20000
62d9079d1505f8a5fb0e3af9,-18,1,20000,20000
62fd05561505f8fb5aa4b02d,-4,1,49500,49500
62d8d7511505f84bf05516b7,-18,2,34750,69500
62d94c0a1505f8a5fb0e78ac,-32,1,20000,20000
62dbbcc71505f82107f11cf5,-30,1,20000,20000
62de82f01505f82107f26f78,-11,8,31062.5,248500
62f507ab1505f8c1cf3001e5,-11,1,20000,20000
62eb0da61505f8c1cf2be9f5,-1,2,20000,40000
62daa7921505f8a5fb0f1fac,-31,1,20000,20000
62e01a301505f87948c221de,-27,1,20000,20000
62d8d4841505f84bf0551545,-11,2,20000,40000
62e5d9de1505f85c7c7b6146,-7,2,59500,119000
62eeaa9c1505f8c1cf2d7842,-15,1,20000,20000
62da45c01505f8a5fb0ee575,-2,1,20000,20000
62ea95ed1505f8c1cf2bc563,-14,1,198000,198000
62eb61681505f8c1cf2c2192,-11,1,20000,20000
62e5091f1505f85c7c7ad58e,-8,1,20000,20000
62dcb24a1505f82107f187b6,-28,1,20000,20000
62de2a9e1505f82107f23ea0,-5,8,63187.5,505500
62d8390e1505f84bf054e930,-17,9,166166.6667,1495500
62d907681505f8a5fb0e3a97,-2,16,177000,2832000
62e8e51a1505f8c1cf2af018,-20,1,20000,20000
62e00a811505f82107f351cc,-25,1,20000,20000
62ef56231505f8c1cf2db137,-2,2,59500,119000
62d88c8a1505f84bf054f1ca,-19,1,20000,20000
62dd1f231505f82107f1cfe6,-10,4,39750,159000
62e208bf1505f86c9bbd890b,-11,3,148500,445500
62e179451505f86c9bbd41f5,-23,1,20000,20000
62df8e401505f82107f2eb05,-12,1,20000,20000
62de09211505f82107f22918,-24,1,20000,20000
62f226d41505f8c1cf2ecd7a,-6,3,105666.6667,317000
62e791a41505f8c1cf2a39b0,-21,1,20000,20000
62e5f85b1505f85c7c7b82a0,-21,1,20000,20000
62e8fdf31505f8c1cf2b0059,-12,1,20000,20000
62ede36e1505f8c1cf2d1622,-10,1,20000,20000
62d939831505f8a5fb0e68be,-32,1,20000,20000
62e2a55b1505f86c9bbe4429,-24,3,105666.6667,317000
62d8ec5f1505f84bf05521cb,-17,2,20000,40000
62d9aa431505f8a5fb0ea919,-12,1,20000,20000
62e720721505f85c7c7c58ed,-15,1,20000,20000
62da09271505f8a5fb0ec1f2,-30,1,20000,20000
62e34aff1505f86c9bbe94a9,-14,1,20000,20000
62f73cf01505f8cc71c97485,-9,1,49500,49500
62ea70cf1505f8c1cf2bad25,-17,1,20000,20000
62deb02d1505f82107f292c4,-28,1,20000,20000
62dfa2cb1505f82107f2fa36,-23,1,20000,20000
62db58a51505f82107f0e617,-30,1,20000,20000
62f1f93c1505f8c1cf2eb50f,-13,1,20000,20000
62e6965f1505f85c7c7c2901,-21,1,20000,20000
62eb2ee91505f8c1cf2c02b1,-15,1,20000,20000
62f6861f1505f8cc71c949b9,-9,1,495000,495000
62d8bca81505f84bf05507b5,-32,1,20000,20000
62e7f0031505f8c1cf2a850f,-20,1,20000,20000
62dd639a1505f82107f1fd3c,-23,1,20000,20000
62dc00d71505f82107f14980,-28,1,20000,20000
62e2bc9b1505f86c9bbe57d3,-3,1,20000,20000
62e903131505f8c1cf2b03d5,-20,2,49500,99000
62d8cb191505f84bf0550fc4,-27,1,20000,20000
62e0bd9c1505f86c9bbc8eb6,-26,1,20000,20000
62f318731505f8c1cf2f275b,-6,1,20000,20000
62e370c61505f86c9bbec173,-23,1,20000,20000
62e150721505f86c9bbd218c,-26,1,20000,20000
62f655551505f8cc71c936ff,-6,4,128750,515000
62d9354b1505f8a5fb0e656d,-25,1,20000,20000
62e08b071505f87948c23a53,-9,1,20000,20000
62eac4f81505f8c1cf2bd81c,-17,1,49500,49500
62e788d91505f85c7c7cb137,-21,1,20000,20000
62e52a011505f85c7c7afdca,-21,1,20000,20000
62d8ef5c1505f84bf0552309,-32,1,20000,20000
62e105441505f86c9bbcc56f,-26,1,20000,20000
62f705a81505f8cc71c95e81,-5,2,20000,40000
62d953a91505f8a5fb0e8008,-31,2,59500,119000
62e76fc41505f85c7c7c9eff,-21,1,20000,20000
62d909a11505f8a5fb0e3eb4,-18,2,20000,40000
62e1e0a31505f86c9bbd5ffe,-24,1,49500,49500
62dd59f91505f82107f1f74c,-1,19,392394.7368,7455500
62e561c91505f85c7c7b3b2e,-22,1,20000,20000
62e76f041505f85c7c7c9e5b,-7,4,59500,238000
62db74261505f82107f0f69a,-9,2,34750,69500
62e87d6f1505f8c1cf2aa89b,-20,1,20000,20000
62d957251505f8a5fb0e83a2,-31,1,20000,20000
62eb05d81505f8c1cf2be578,-14,1,20000,20000
62f7d0b91505f8cc71c9b08f,-7,1,20000,20000
62e1fa851505f86c9bbd788b,-3,1,20000,20000
62f16c231505f8c1cf2e86be,-13,1,20000,20000
62e682831505f85c7c7c108f,-20,1,20000,20000
62da46c41505f8a5fb0ee5ee,-4,1,20000,20000
62f517b91505f8c1cf300af7,-10,1,20000,20000
62f681ff1505f8cc71c948a4,-7,1,20000,20000
62da42241505f8a5fb0ee39e,-28,2,74250,148500
62e3bf981505f86c9bbf0891,-16,2,20000,40000
62db6a2b1505f82107f0f004,-30,1,20000,20000
62e53e9c1505f85c7c7b1b21,-22,1,49500,49500
62d9066e1505f8a5fb0e3912,-14,5,25900,129500
62df2dab1505f82107f2ada4,-27,1,20000,20000
62ddaf971505f82107f20db2,-28,1,20000,20000
62f7ef1c1505f8cc71c9b6a0,-8,2,20000,40000
62db4ea21505f82107f0e0e4,-30,1,20000,20000
62eba8041505f8c1cf2c4786,-18,1,20000,20000
62d94b801505f8a5fb0e783f,-29,1,20000,20000
62e0136d1505f87948c21dc1,-26,1,20000,20000
62d8fc4e1505f84bf0552907,-30,1,20000,20000
62f86f021505f8cc71c9d6bf,-7,1,20000,20000
62d8f9351505f84bf0552780,-30,1,20000,20000
62d9206b1505f8a5fb0e53eb,-18,1,20000,20000
62f597241505f8cc71c8eadc,-10,1,20000,20000
62df4d161505f82107f2bb6f,-25,1,20000,20000
62e527801505f85c7c7afa41,-10,1,20000,20000
62d981c21505f8a5fb0ea007,-15,5,67400,337000
62e87abc1505f8c1cf2aa735,-20,1,20000,20000
62da0af21505f8a5fb0ec308,-9,2,59500,119000
62db75e61505f82107f0f7b4,-13,1,99000,99000
62e1658f1505f86c9bbd36dd,-3,1,20000,20000
62f2533b1505f8c1cf2ee584,-7,8,59500,476000
62e923b61505f8c1cf2b1cae,-18,2,109000,218000
62db58cc1505f82107f0e62f,-29,1,20000,20000
62dae3891505f82107f0ce7f,-10,1,20000,20000
62d9092d1505f8a5fb0e3dff,-32,1,20000,20000
62f7ccee1505f8cc71c9af4f,-7,1,20000,20000
62db3bff1505f82107f0d995,-12,4,111375,445500
62ee96b71505f8c1cf2d72ff,-16,1,20000,20000
62e167c51505f86c9bbd3882,-25,1,20000,20000
62d90f301505f8a5fb0e44ec,-14,1,20000,20000
62e137f51505f86c9bbcfe76,-10,1,20000,20000
62e257741505f86c9bbde160,-24,1,20000,20000
62faa2b61505f8cc71ca8476,-6,1,20000,20000
62e475a11505f85c7c7a49bb,-23,1,20000,20000
62ee85f71505f8c1cf2d6c21,-11,1,20000,20000
62dafe381505f82107f0d1e6,-30,1,20000,20000
62d93fef1505f8a5fb0e6e41,-4,1,20000,20000
62db500d1505f82107f0e1bb,-30,1,20000,20000
62e2c3fb1505f86c9bbe5b9b,-18,1,20000,20000
62dbeb6e1505f82107f13a0b,-18,4,99000,396000
62d97dfd1505f8a5fb0e9eca,-9,1,20000,20000
62d84a941505f84bf054ebfb,-32,1,20000,20000
62defa5b1505f82107f2a765,-25,3,105666.6667,317000
62e4a58b1505f85c7c7a7206,-4,2,20000,40000
62dc72321505f82107f16d1c,-4,3,89166.66667,267500
62e78cba1505f85c7c7cb406,-12,7,60928.57143,426500
62e694f11505f85c7c7c2771,-8,1,20000,20000
62e145391505f86c9bbd1200,-26,1,20000,20000
62d966231505f8a5fb0e90ea,-32,1,20000,20000
62e4b9dd1505f85c7c7a87db,-14,1,20000,20000
62fc5cf91505f80c8080d13f,-5,1,20000,20000
62dd15771505f82107f1c996,-4,1,20000,20000
62e11c981505f86c9bbcdbb6,-25,1,20000,20000
62ed9b4e1505f8c1cf2cfbf8,-8,17,20000,340000
62ed4b561505f8c1cf2cf282,-3,15,172933.3333,2594000
62e103801505f86c9bbcc400,-25,1,20000,20000
62de34801505f82107f24451,-28,1,20000,20000
62dc0b611505f82107f15161,-4,14,22107.14286,309500
62ddf9b31505f82107f21fa9,-5,1,20000,20000
62ef2def1505f8c1cf2d99de,-15,1,20000,20000
62f4a4241505f8c1cf2fcddd,-11,1,20000,20000
62e1b5ed1505f86c9bbd4c25,-22,1,20000,20000
62e5ddb51505f85c7c7b64c5,-22,1,20000,20000
62d81a901505f84bf054e107,-24,4,59500,238000
62e5413d1505f85c7c7b1ea8,-20,1,20000,20000
62d935941505f8a5fb0e659b,-27,5,241600,1208000
62d916531505f8a5fb0e4b8a,-30,1,20000,20000
62e29a1b1505f86c9bbe34f9,-25,1,20000,20000
62f0f4d51505f8c1cf2e6318,-12,1,20000,20000
62e2077e1505f86c9bbd8775,-25,1,20000,20000
62f27b5d1505f8c1cf2f00c9,-4,1,198000,198000
62d8d8151505f84bf0551723,-25,1,20000,20000
62d8f7061505f84bf0552671,-32,1,20000,20000
62e118c01505f86c9bbcd747,-25,1,20000,20000
62e757571505f85c7c7c8982,-21,1,20000,20000
62ec06281505f8c1cf2c758f,-5,6,191500,1149000
62d921191505f8a5fb0e5471,-32,1,20000,20000
62da1f221505f8a5fb0eceb0,-1,2,34750,69500
62e881b11505f8c1cf2aaac5,-19,1,20000,20000
62e653331505f85c7c7be94a,-22,1,20000,20000
62e0949d1505f87948c2400c,-25,2,20000,40000
62e1f83b1505f86c9bbd7619,-16,1,20000,20000
62e079e81505f87948c2329a,-16,2,20000,40000
